,ENTIDAD,Mes,Año,Tipo_sequia,Precipitacion,Temperatura_promedio,Temperatura_maxima,Temperatura_minima,Sembrada_ha,Cosechada_ha,perdida_ha,producto
631,Campeche,9,2019,D0,182.8,28.7,34.3,23.2,11083,10930,153,maiz
632,Campeche,9,2019,D0,182.8,28.7,34.3,23.2,1492,1471,21,frijol
633,Campeche,9,2020,D0,234.2,28.8,34.0,23.6,11032,11020,12,maiz
634,Campeche,9,2020,D0,234.2,28.8,34.0,23.6,1431,1431,0,frijol
635,Campeche,10,2006,NPS,231.3,27.11097223436093,32.427380793106394,21.794563675615468,159928,18,159910,maiz
636,Campeche,10,2008,NPS,234.0,26.000410816092696,31.22294623645248,20.696136059216485,154738,2915,151823,maiz
637,Campeche,10,2010,NPS,56.0,25.910180870793404,31.81750915650285,20.00285258508396,147472,1259,146213,maiz
638,Campeche,10,2011,NPS,177.2,25.832066514764968,30.58328156335776,21.080851466172195,161194,5005,156189,maiz
639,Campeche,10,2012,NPS,81.0,26.5,31.8,21.2,160271,18170,142101,maiz
640,Campeche,10,2013,NPS,171.5,28.3,33.3,23.4,173581,592,172989,maiz
641,Campeche,10,2014,NPS,189.24,27.7,32.6,22.9,174921,14820,160101,maiz
642,Campeche,10,2015,D0,197.61,28.2,33.2,23.2,174865,5847,169018,maiz
643,Campeche,10,2016,D0,81.66,27.6,33.0,22.3,176606,1754,174852,maiz
644,Campeche,10,2017,NPS,221.65,27.2,32.1,22.4,163542,3311,160231,maiz
645,Campeche,10,2018,NPS,160.93999999999997,27.4,32.5,22.4,163769,11466,152303,maiz
646,Campeche,10,2019,NPS,235.3,28.2,33.2,23.2,160076,11705,148371,maiz
647,Campeche,11,2004,D0,76.7,24.52614379084968,30.72202614379087,18.330261437908494,146384,39126,107258,maiz
648,Campeche,11,2005,NPS,81.4,23.53416003536693,29.712230327144127,17.356089743589738,149780,10241,139539,maiz
649,Campeche,11,2006,NPS,91.3,24.302146897748646,29.934978590813717,18.669315204683574,159273,38378,120895,maiz
650,Campeche,11,2007,NPS,26.889379339606446,24.226369315516557,29.829192422126173,18.805215806357054,156113,2669,153444,maiz
651,Campeche,11,2008,D0,4.9,23.22765038788177,29.71386626697548,16.74871907381432,154738,11220,143518,maiz
652,Campeche,11,2009,D2,137.3,24.89459026637475,29.963561941251594,19.825618591497904,150649,3029,147620,maiz
653,Campeche,11,2010,NPS,48.0,24.96603984130267,30.82813931687257,19.103940365732765,147472,19508,127964,maiz
654,Campeche,11,2011,NPS,56.2,24.8452610870442,29.826024048068753,19.86449812601964,161194,24482,136712,maiz
655,Campeche,11,2012,NPS,4.4,23.6,29.5,17.4,160271,47525,112746,maiz
656,Campeche,11,2013,NPS,189.0,26.4,30.9,22.0,173581,13607,159974,maiz
657,Campeche,11,2014,NPS,49.09,24.4,30.4,18.4,174921,27605,147316,maiz
658,Campeche,11,2015,NPS,123.57,27.5,32.2,22.8,174865,31495,143370,maiz
659,Campeche,11,2016,D1,53.37000000000001,26.5,31.8,21.2,176606,25021,151585,maiz
660,Campeche,11,2016,D1,53.37000000000001,26.5,31.8,21.2,131,62,69,frijol
661,Campeche,11,2017,NPS,33.36000000000001,25.0,30.6,19.5,163542,25365,138177,maiz
662,Campeche,11,2017,NPS,33.36000000000001,25.0,30.6,19.5,55,55,0,frijol
663,Campeche,11,2018,D1,127.17000000000004,26.0,31.4,20.7,163769,25204,138565,maiz
664,Campeche,11,2018,D1,127.17000000000004,26.0,31.4,20.7,105,25,80,frijol
665,Campeche,11,2019,NPS,90.5,26.0,31.1,20.9,160076,21365,138711,maiz
666,Campeche,11,2020,NPS,99.1,26.3,31.0,21.6,171482,20473,151009,maiz
667,Campeche,12,2004,D0,19.3,22.754193548387107,29.446967741935488,16.061419354838712,4728,4513,215,maiz
668,Campeche,12,2004,D0,19.3,22.754193548387107,29.446967741935488,16.061419354838712,3488,3488,0,frijol
669,Campeche,12,2005,D0,34.1,23.364065700204808,29.52431675627239,17.20381464413722,5854,4013,1841,maiz
670,Campeche,12,2005,D0,34.1,23.364065700204808,29.52431675627239,17.20381464413722,2926,1539,1387,frijol
671,Campeche,12,2006,NPS,71.4,23.902497279893087,28.68689604840509,19.118098511381096,4950,4905,45,maiz
672,Campeche,12,2006,NPS,71.4,23.902497279893087,28.68689604840509,19.118098511381096,2579,2559,20,frijol
673,Campeche,12,2007,NPS,9.6,24.30727762002404,30.252820931711785,18.394396526371427,5062,4977,85,maiz
674,Campeche,12,2007,NPS,9.6,24.30727762002404,30.252820931711785,18.394396526371427,2802,2737,65,frijol
675,Campeche,12,2008,D0,15.4,23.12889116236936,29.077561862914376,17.23208642014815,5232,5102,130,maiz
676,Campeche,12,2008,D0,15.4,23.12889116236936,29.077561862914376,17.23208642014815,3030,2955,75,frijol
677,Campeche,12,2009,D2,46.7,24.54277916481616,29.76530112144684,19.320257208185467,4650,4154,496,maiz
678,Campeche,12,2009,D2,46.7,24.54277916481616,29.76530112144684,19.320257208185467,2722,2677,45,frijol
679,Campeche,12,2010,NPS,9.1,21.394014929042864,28.006192808771385,14.781837049314346,5640,5541,99,maiz
680,Campeche,12,2010,NPS,9.1,21.394014929042864,28.006192808771385,14.781837049314346,2560,2504,56,frijol
681,Campeche,12,2011,NPS,27.3,23.751576938002433,28.81536982422637,18.158508117260503,5850,5760,90,maiz
682,Campeche,12,2011,NPS,27.3,23.751576938002433,28.81536982422637,18.158508117260503,2927,2876,51,frijol
683,Campeche,12,2012,NPS,25.35,25.05,31.2,18.9,5893,5773,120,maiz
684,Campeche,12,2012,NPS,25.35,25.05,31.2,18.9,2504,2441,63,frijol
685,Campeche,12,2013,NPS,123.1,25.4,29.7,21.1,6001,5932,69,maiz
686,Campeche,12,2013,NPS,123.1,25.4,29.7,21.1,2622,2580,42,frijol
687,Campeche,12,2014,D0,26.95,24.2,29.9,18.4,7812,7796,16,maiz
688,Campeche,12,2014,D0,26.95,24.2,29.9,18.4,2930,2904,26,frijol
689,Campeche,12,2015,NPS,78.83999999999997,26.6,31.8,21.4,8308,8286,22,maiz
690,Campeche,12,2015,NPS,78.83999999999997,26.6,31.8,21.4,2064,2056,8,frijol
691,Campeche,12,2016,D1,41.82000000000001,26.9,32.4,21.5,8983,8970,13,maiz
692,Campeche,12,2016,D1,41.82000000000001,26.9,32.4,21.5,2580,2564,16,frijol
693,Campeche,12,2017,NPS,40.1,24.4,30.1,18.7,10492,10446,46,maiz
694,Campeche,12,2017,NPS,40.1,24.4,30.1,18.7,2096,2082,14,frijol
695,Campeche,12,2018,D0,27.350000000000005,24.4,29.9,18.9,11683,11641,42,maiz
696,Campeche,12,2018,D0,27.350000000000005,24.4,29.9,18.9,1560,1544,16,frijol
697,Campeche,12,2019,NPS,81.4,24.2,29.9,18.5,11083,10930,153,maiz
698,Campeche,12,2019,NPS,81.4,24.2,29.9,18.5,1492,1471,21,frijol
699,Campeche,12,2020,NPS,50.3,23.9,29.1,18.6,11032,11020,12,maiz
700,Campeche,12,2020,NPS,50.3,23.9,29.1,18.6,1431,1431,0,frijol
701,Chiapas,1,2004,NPS,45.68925053176877,22.07142075531733,28.98373264091957,15.159108869715094,95263,2676,92587,maiz
702,Chiapas,1,2004,NPS,45.68925053176877,22.07142075531733,28.98373264091957,15.159108869715094,44690,2890,41800,frijol
703,Chiapas,1,2005,D1,8.5,21.77898701669357,29.12450838232957,14.433465651057565,804807,576764,228043,maiz
704,Chiapas,1,2005,D1,8.5,21.77898701669357,29.12450838232957,14.433465651057565,43173,2350,40823,frijol
705,Chiapas,1,2005,D1,8.5,21.77898701669357,29.12450838232957,14.433465651057565,88578,70531,18047,frijol
706,Chiapas,1,2006,NPS,78.4,24.176395566943413,30.429169881197854,17.92362125268896,734706,552514,182192,maiz
707,Chiapas,1,2006,NPS,78.4,24.176395566943413,30.429169881197854,17.92362125268896,43807,2190,41617,frijol
708,Chiapas,1,2006,NPS,78.4,24.176395566943413,30.429169881197854,17.92362125268896,81398,68350,13048,frijol
709,Chiapas,1,2007,NPS,104.0,23.17450261509571,29.278812967326694,16.98191606582232,733118,630069,103049,maiz
710,Chiapas,1,2007,NPS,104.0,23.17450261509571,29.278812967326694,16.98191606582232,44200,5744,38456,frijol
711,Chiapas,1,2007,NPS,104.0,23.17450261509571,29.278812967326694,16.98191606582232,81979,73724,8255,frijol
712,Chiapas,1,2008,NPS,69.9,22.985962301199432,29.47915318231892,16.407642861652178,98120,52,98068,maiz
713,Chiapas,1,2008,NPS,69.9,22.985962301199432,29.47915318231892,16.407642861652178,560248,457661,102587,maiz
714,Chiapas,1,2008,NPS,69.9,22.985962301199432,29.47915318231892,16.407642861652178,42100,2876,39224,frijol
715,Chiapas,1,2008,NPS,69.9,22.985962301199432,29.47915318231892,16.407642861652178,83663,78376,5287,frijol
716,Chiapas,1,2009,D0,47.0,22.039646747449595,28.879938234127337,15.19935526077185,98900,890,98010,maiz
717,Chiapas,1,2009,D0,47.0,22.039646747449595,28.879938234127337,15.19935526077185,595588,488453,107135,maiz
718,Chiapas,1,2009,D0,47.0,22.039646747449595,28.879938234127337,15.19935526077185,42797,1482,41315,frijol
719,Chiapas,1,2009,D0,47.0,22.039646747449595,28.879938234127337,15.19935526077185,74308,65848,8460,frijol
720,Chiapas,1,2010,D2,45.1,20.97181915611776,27.428998048536496,14.514640263699016,93323,3500,89823,maiz
721,Chiapas,1,2010,D2,45.1,20.97181915611776,27.428998048536496,14.514640263699016,573517,430083,143434,maiz
722,Chiapas,1,2010,D2,45.1,20.97181915611776,27.428998048536496,14.514640263699016,43279,1760,41519,frijol
723,Chiapas,1,2010,D2,45.1,20.97181915611776,27.428998048536496,14.514640263699016,74566,67005,7561,frijol
724,Chiapas,1,2011,NPS,46.0,22.222995674225594,28.980715829588185,15.465275518863006,94775,1830,92945,maiz
725,Chiapas,1,2011,NPS,46.0,22.222995674225594,28.980715829588185,15.465275518863006,587617,487768,99849,maiz
726,Chiapas,1,2011,NPS,46.0,22.222995674225594,28.980715829588185,15.465275518863006,42290,1833,40457,frijol
727,Chiapas,1,2011,NPS,46.0,22.222995674225594,28.980715829588185,15.465275518863006,70594,67425,3169,frijol
728,Chiapas,1,2012,NPS,53.3,23.2,29.8,16.9,89986,5054,84932,maiz
729,Chiapas,1,2012,NPS,53.3,23.2,29.8,16.9,594973,480880,114093,maiz
730,Chiapas,1,2012,NPS,53.3,23.2,29.8,16.9,40877,1418,39459,frijol
731,Chiapas,1,2012,NPS,53.3,23.2,29.8,16.9,76892,67831,9061,frijol
732,Chiapas,1,2013,NPS,59.00999999999999,22.83740999999999,28.462467297297312,17.21235270270271,93395,6746,86649,maiz
733,Chiapas,1,2013,NPS,59.00999999999999,22.83740999999999,28.462467297297312,17.21235270270271,591775,525868,65907,maiz
734,Chiapas,1,2013,NPS,59.00999999999999,22.83740999999999,28.462467297297312,17.21235270270271,38493,294,38199,frijol
735,Chiapas,1,2013,NPS,59.00999999999999,22.83740999999999,28.462467297297312,17.21235270270271,73425,73425,0,frijol
736,Chiapas,1,2013,NPS,59.00999999999999,22.83740999999999,28.462467297297312,17.21235270270271,79,79,0,trigo
737,Chiapas,1,2014,NPS,67.33,21.5,27.7,15.3,592018,515927,76091,maiz
738,Chiapas,1,2014,NPS,67.33,21.5,27.7,15.3,40958,942,40016,frijol
739,Chiapas,1,2014,NPS,67.33,21.5,27.7,15.3,74716,73348,1368,frijol
740,Chiapas,1,2015,NPS,82.53000000000002,21.8,27.7,16.0,589033,556606,32427,maiz
741,Chiapas,1,2015,NPS,82.53000000000002,21.8,27.7,16.0,74134,72164,1970,frijol
742,Chiapas,1,2015,NPS,82.53000000000002,21.8,27.7,16.0,73,73,0,trigo
743,Chiapas,1,2016,NPS,33.93000000000001,22.9,29.4,16.4,590853,545973,44880,maiz
744,Chiapas,1,2016,NPS,33.93000000000001,22.9,29.4,16.4,41364,847,40517,frijol
745,Chiapas,1,2016,NPS,33.93000000000001,22.9,29.4,16.4,73548,70619,2929,frijol
746,Chiapas,1,2016,NPS,33.93000000000001,22.9,29.4,16.4,61,61,0,trigo
747,Chiapas,1,2017,NPS,36.76,23.3,30.5,16.2,584471,569416,15055,maiz
748,Chiapas,1,2017,NPS,36.76,23.3,30.5,16.2,73276,73276,0,frijol
749,Chiapas,1,2017,NPS,36.76,23.3,30.5,16.2,53,53,0,trigo
750,Chiapas,1,2018,D0,99.63,21.8,28.2,15.4,580956,555585,25371,maiz
751,Chiapas,1,2018,D0,99.63,21.8,28.2,15.4,41103,2500,38603,frijol
752,Chiapas,1,2018,D0,99.63,21.8,28.2,15.4,71426,71426,0,frijol
753,Chiapas,1,2018,D0,99.63,21.8,28.2,15.4,48,48,0,trigo
754,Chiapas,1,2019,D0,39.76000000000001,23.0,29.6,16.4,552194,487116,65078,maiz
755,Chiapas,1,2019,D0,39.76000000000001,23.0,29.6,16.4,70071,66195,3876,frijol
756,Chiapas,1,2020,D0,28.4,24.5,31.1,17.9,579235,507058,72177,maiz
757,Chiapas,1,2020,D0,28.4,24.5,31.1,17.9,71978,70686,1292,frijol
758,Chiapas,1,2020,D0,28.4,24.5,31.1,17.9,44,44,0,trigo
759,Chiapas,2,2004,NPS,42.34225885581404,22.795046154528915,29.999909022322818,15.59018328673501,99607,5594,94013,maiz
760,Chiapas,2,2004,NPS,42.34225885581404,22.795046154528915,29.999909022322818,15.59018328673501,45121,10151,34970,frijol
761,Chiapas,2,2005,D1,19.7,23.13606512975561,30.738061224489797,15.534069035021426,91352,30,91322,maiz
762,Chiapas,2,2005,D1,19.7,23.13606512975561,30.738061224489797,15.534069035021426,804807,749308,55499,maiz
763,Chiapas,2,2005,D1,19.7,23.13606512975561,30.738061224489797,15.534069035021426,43947,7879,36068,frijol
764,Chiapas,2,2005,D1,19.7,23.13606512975561,30.738061224489797,15.534069035021426,88578,81250,7328,frijol
765,Chiapas,2,2006,NPS,47.3,23.861417312333675,31.02892791863832,16.693906706029036,96402,5260,91142,maiz
766,Chiapas,2,2006,NPS,47.3,23.861417312333675,31.02892791863832,16.693906706029036,734706,649109,85597,maiz
767,Chiapas,2,2006,NPS,47.3,23.861417312333675,31.02892791863832,16.693906706029036,44998,4838,40160,frijol
768,Chiapas,2,2006,NPS,47.3,23.861417312333675,31.02892791863832,16.693906706029036,81398,74447,6951,frijol
769,Chiapas,2,2007,NPS,31.6,24.32062683798717,31.503093121060356,17.16838965988249,100898,1624,99274,maiz
770,Chiapas,2,2007,NPS,31.6,24.32062683798717,31.503093121060356,17.16838965988249,733118,707401,25717,maiz
771,Chiapas,2,2007,NPS,31.6,24.32062683798717,31.503093121060356,17.16838965988249,45124,9772,35352,frijol
772,Chiapas,2,2007,NPS,31.6,24.32062683798717,31.503093121060356,17.16838965988249,81979,81979,0,frijol
773,Chiapas,2,2008,NPS,50.6,24.302259401574673,31.231982423230857,17.380392142349645,102102,3837,98265,maiz
774,Chiapas,2,2008,NPS,50.6,24.302259401574673,31.231982423230857,17.380392142349645,560248,495708,64540,maiz
775,Chiapas,2,2008,NPS,50.6,24.302259401574673,31.231982423230857,17.380392142349645,42764,6905,35859,frijol
776,Chiapas,2,2008,NPS,50.6,24.302259401574673,31.231982423230857,17.380392142349645,83663,82189,1474,frijol
777,Chiapas,2,2009,D0,18.5,22.948865314066506,30.200483712877364,15.697246915255644,102038,6152,95886,maiz
778,Chiapas,2,2009,D0,18.5,22.948865314066506,30.200483712877364,15.697246915255644,595588,554228,41360,maiz
779,Chiapas,2,2009,D0,18.5,22.948865314066506,30.200483712877364,15.697246915255644,43353,3499,39854,frijol
780,Chiapas,2,2009,D0,18.5,22.948865314066506,30.200483712877364,15.697246915255644,74308,67937,6371,frijol
781,Chiapas,2,2010,D3,17.8,23.314605243623532,29.64036772103614,16.988842766210926,101405,4481,96924,maiz
782,Chiapas,2,2010,D3,17.8,23.314605243623532,29.64036772103614,16.988842766210926,574327,546941,27386,maiz
783,Chiapas,2,2010,D3,17.8,23.314605243623532,29.64036772103614,16.988842766210926,44479,7510,36969,frijol
784,Chiapas,2,2010,D3,17.8,23.314605243623532,29.64036772103614,16.988842766210926,74566,74356,210,frijol
785,Chiapas,2,2011,NPS,37.1,23.12149760804206,29.881772617192567,16.36122259889155,97464,4209,93255,maiz
786,Chiapas,2,2011,NPS,37.1,23.12149760804206,29.881772617192567,16.36122259889155,587617,540930,46687,maiz
787,Chiapas,2,2011,NPS,37.1,23.12149760804206,29.881772617192567,16.36122259889155,43329,10100,33229,frijol
788,Chiapas,2,2011,NPS,37.1,23.12149760804206,29.881772617192567,16.36122259889155,70594,70572,22,frijol
789,Chiapas,2,2012,NPS,38.6,23.6,28.6,18.0,89330,6421,82909,maiz
790,Chiapas,2,2012,NPS,38.6,23.6,28.6,18.0,594973,576391,18582,maiz
791,Chiapas,2,2012,NPS,38.6,23.6,28.6,18.0,40741,5218,35523,frijol
792,Chiapas,2,2012,NPS,38.6,23.6,28.6,18.0,76892,73181,3711,frijol
793,Chiapas,2,2012,NPS,38.6,23.6,28.6,18.0,85,85,0,trigo
794,Chiapas,2,2013,NPS,16.9,24.357495649802075,31.42739341678679,17.28759788281737,96545,12541,84004,maiz
795,Chiapas,2,2013,NPS,16.9,24.357495649802075,31.42739341678679,17.28759788281737,591775,590939,836,maiz
796,Chiapas,2,2013,NPS,16.9,24.357495649802075,31.42739341678679,17.28759788281737,39314,8275,31039,frijol
797,Chiapas,2,2013,NPS,16.9,24.357495649802075,31.42739341678679,17.28759788281737,73425,73425,0,frijol
798,Chiapas,2,2013,NPS,16.9,24.357495649802075,31.42739341678679,17.28759788281737,79,79,0,trigo
799,Chiapas,2,2014,NPS,19.610000000000007,24.3,31.4,17.2,99206,680,98526,maiz
800,Chiapas,2,2014,NPS,19.610000000000007,24.3,31.4,17.2,592018,590096,1922,maiz
801,Chiapas,2,2014,NPS,19.610000000000007,24.3,31.4,17.2,41161,8455,32706,frijol
802,Chiapas,2,2014,NPS,19.610000000000007,24.3,31.4,17.2,74716,74716,0,frijol
803,Chiapas,2,2014,NPS,19.610000000000007,24.3,31.4,17.2,71,71,0,trigo
804,Chiapas,2,2015,NPS,30.97000000000001,22.3,29.0,15.6,589033,556606,32427,maiz
805,Chiapas,2,2015,NPS,30.97000000000001,22.3,29.0,15.6,41403,6665,34738,frijol
806,Chiapas,2,2015,NPS,30.97000000000001,22.3,29.0,15.6,74134,72164,1970,frijol
807,Chiapas,2,2015,NPS,30.97000000000001,22.3,29.0,15.6,73,73,0,trigo
808,Chiapas,2,2016,NPS,26.6,23.0,29.7,16.3,590853,545973,44880,maiz
809,Chiapas,2,2016,NPS,26.6,23.0,29.7,16.3,41380,15872,25508,frijol
810,Chiapas,2,2016,NPS,26.6,23.0,29.7,16.3,73548,70619,2929,frijol
811,Chiapas,2,2016,NPS,26.6,23.0,29.7,16.3,61,61,0,trigo
812,Chiapas,2,2017,NPS,8.09,25.0,32.5,17.6,584471,584471,0,maiz
813,Chiapas,2,2017,NPS,8.09,25.0,32.5,17.6,41487,12472,29015,frijol
814,Chiapas,2,2017,NPS,8.09,25.0,32.5,17.6,73276,73276,0,frijol
815,Chiapas,2,2017,NPS,8.09,25.0,32.5,17.6,53,53,0,trigo
816,Chiapas,2,2018,NPS,20.019999999999992,24.7,32.0,17.5,580956,576292,4664,maiz
817,Chiapas,2,2018,NPS,20.019999999999992,24.7,32.0,17.5,41220,16142,25078,frijol
818,Chiapas,2,2018,NPS,20.019999999999992,24.7,32.0,17.5,71426,71426,0,frijol
819,Chiapas,2,2018,NPS,20.019999999999992,24.7,32.0,17.5,48,48,0,trigo
820,Chiapas,2,2019,D0,28.47,24.8,32.3,17.4,98050,897,97153,maiz
821,Chiapas,2,2019,D0,28.47,24.8,32.3,17.4,552194,537650,14544,maiz
822,Chiapas,2,2019,D0,28.47,24.8,32.3,17.4,41557,14817,26740,frijol
823,Chiapas,2,2019,D0,28.47,24.8,32.3,17.4,70071,69792,279,frijol
824,Chiapas,2,2019,D0,28.47,24.8,32.3,17.4,40,40,0,trigo
825,Chiapas,2,2020,D0,46.9,25.3,32.3,18.3,99103,983,98120,maiz
826,Chiapas,2,2020,D0,46.9,25.3,32.3,18.3,579235,546719,32516,maiz
827,Chiapas,2,2020,D0,46.9,25.3,32.3,18.3,41715,13416,28299,frijol
828,Chiapas,2,2020,D0,46.9,25.3,32.3,18.3,71978,71978,0,frijol
829,Chiapas,2,2020,D0,46.9,25.3,32.3,18.3,44,44,0,trigo
830,Chiapas,3,2004,NPS,31.1,24.180105571847506,31.218862170087966,17.14134897360704,99900,24716,75184,maiz
831,Chiapas,3,2004,NPS,31.1,24.180105571847506,31.218862170087966,17.14134897360704,46239,33140,13099,frijol
832,Chiapas,3,2005,D1,33.8,25.22914409918947,32.530421652303176,17.927866546075766,91352,8618,82734,maiz
833,Chiapas,3,2005,D1,33.8,25.22914409918947,32.530421652303176,17.927866546075766,43947,22233,21714,frijol
834,Chiapas,3,2005,D1,33.8,25.22914409918947,32.530421652303176,17.927866546075766,112,112,0,trigo
835,Chiapas,3,2006,NPS,32.2,24.715639837313226,31.1516323953824,18.279647279244053,96682,15958,80724,maiz
836,Chiapas,3,2006,NPS,32.2,24.715639837313226,31.1516323953824,18.279647279244053,45078,25954,19124,frijol
837,Chiapas,3,2007,D0,33.4,25.66709231757794,33.08766324788164,18.273121977248987,100898,18568,82330,maiz
838,Chiapas,3,2007,D0,33.4,25.66709231757794,33.08766324788164,18.273121977248987,45124,35234,9890,frijol
839,Chiapas,3,2007,D0,33.4,25.66709231757794,33.08766324788164,18.273121977248987,84,84,0,trigo
840,Chiapas,3,2008,NPS,33.3,24.372139386983058,31.4405481465585,17.492940062182768,102332,15842,86490,maiz
841,Chiapas,3,2008,NPS,33.3,24.372139386983058,31.4405481465585,17.492940062182768,43414,22210,21204,frijol
842,Chiapas,3,2008,NPS,33.3,24.372139386983058,31.4405481465585,17.492940062182768,84,84,0,trigo
843,Chiapas,3,2009,D0,29.0,23.836059510169434,31.270110316948518,16.402008703390347,102641,23888,78753,maiz
844,Chiapas,3,2009,D0,29.0,23.836059510169434,31.270110316948518,16.402008703390347,44523,17281,27242,frijol
845,Chiapas,3,2009,D0,29.0,23.836059510169434,31.270110316948518,16.402008703390347,88,88,0,trigo
846,Chiapas,3,2010,D2,14.8,24.015295081264906,31.037641228458966,16.992948934070846,101405,24426,76979,maiz
847,Chiapas,3,2010,D2,14.8,24.015295081264906,31.037641228458966,16.992948934070846,44479,19403,25076,frijol
848,Chiapas,3,2011,NPS,84.3,24.364268512057986,31.29992415780178,17.42861286631419,97464,12275,85189,maiz
849,Chiapas,3,2011,NPS,84.3,24.364268512057986,31.29992415780178,17.42861286631419,43309,23780,19529,frijol
850,Chiapas,3,2011,NPS,84.3,24.364268512057986,31.29992415780178,17.42861286631419,80,80,0,trigo
851,Chiapas,3,2012,NPS,58.2,24.4,31.5,17.9,91943,6801,85142,maiz
852,Chiapas,3,2012,NPS,58.2,24.4,31.5,17.9,41228,14671,26557,frijol
853,Chiapas,3,2012,NPS,58.2,24.4,31.5,17.9,85,85,0,trigo
854,Chiapas,3,2013,NPS,15.73,24.5,31.7,17.4,96943,20150,76793,maiz
855,Chiapas,3,2013,NPS,15.73,24.5,31.7,17.4,39418,21450,17968,frijol
856,Chiapas,3,2013,NPS,15.73,24.5,31.7,17.4,79,79,0,trigo
857,Chiapas,3,2014,NPS,37.85999999999999,25.7,32.9,18.6,99699,26449,73250,maiz
858,Chiapas,3,2014,NPS,37.85999999999999,25.7,32.9,18.6,592018,590096,1922,maiz
859,Chiapas,3,2014,NPS,37.85999999999999,25.7,32.9,18.6,41181,29267,11914,frijol
860,Chiapas,3,2014,NPS,37.85999999999999,25.7,32.9,18.6,74716,74716,0,frijol
861,Chiapas,3,2014,NPS,37.85999999999999,25.7,32.9,18.6,71,71,0,trigo
862,Chiapas,3,2015,NPS,52.88,24.5,30.8,18.2,100066,10968,89098,maiz
863,Chiapas,3,2015,NPS,52.88,24.5,30.8,18.2,589033,556606,32427,maiz
864,Chiapas,3,2015,NPS,52.88,24.5,30.8,18.2,41419,22948,18471,frijol
865,Chiapas,3,2015,NPS,52.88,24.5,30.8,18.2,74134,72164,1970,frijol
866,Chiapas,3,2015,NPS,52.88,24.5,30.8,18.2,73,73,0,trigo
867,Chiapas,3,2016,NPS,30.010000000000005,26.5,33.5,19.5,100713,8225,92488,maiz
868,Chiapas,3,2016,NPS,30.010000000000005,26.5,33.5,19.5,590853,545973,44880,maiz
869,Chiapas,3,2016,NPS,30.010000000000005,26.5,33.5,19.5,41380,28645,12735,frijol
870,Chiapas,3,2016,NPS,30.010000000000005,26.5,33.5,19.5,73548,70619,2929,frijol
871,Chiapas,3,2016,NPS,30.010000000000005,26.5,33.5,19.5,61,61,0,trigo
872,Chiapas,3,2017,NPS,23.1,25.4,32.5,18.4,100784,9304,91480,maiz
873,Chiapas,3,2017,NPS,23.1,25.4,32.5,18.4,41487,35312,6175,frijol
874,Chiapas,3,2017,NPS,23.1,25.4,32.5,18.4,53,53,0,trigo
875,Chiapas,3,2018,D0,30.14,26.1,33.4,18.8,100617,7561,93056,maiz
876,Chiapas,3,2018,D0,30.14,26.1,33.4,18.8,41229,35395,5834,frijol
877,Chiapas,3,2018,D0,30.14,26.1,33.4,18.8,48,48,0,trigo
878,Chiapas,3,2019,D1,34.59,25.4,32.6,18.2,98112,7364,90748,maiz
879,Chiapas,3,2019,D1,34.59,25.4,32.6,18.2,41563,35094,6469,frijol
880,Chiapas,3,2019,D1,34.59,25.4,32.6,18.2,70071,69792,279,frijol
881,Chiapas,3,2019,D1,34.59,25.4,32.6,18.2,40,40,0,trigo
882,Chiapas,3,2020,D0,21.0,25.6,32.8,18.4,100374,7473,92901,maiz
883,Chiapas,3,2020,D0,21.0,25.6,32.8,18.4,41885,35230,6655,frijol
884,Chiapas,3,2020,D0,21.0,25.6,32.8,18.4,71978,71978,0,frijol
885,Chiapas,3,2020,D0,21.0,25.6,32.8,18.4,44,44,0,trigo
886,Chiapas,4,2004,NPS,42.8,25.02918061423589,32.65363164324219,17.404729585229585,99910,51328,48582,maiz
887,Chiapas,4,2004,NPS,42.8,25.02918061423589,32.65363164324219,17.404729585229585,46364,38326,8038,frijol
888,Chiapas,4,2004,NPS,42.8,25.02918061423589,32.65363164324219,17.404729585229585,100,81,19,trigo
889,Chiapas,4,2005,D1,47.4,25.489592451609692,32.742286851079946,18.23689805213944,96434,24251,72183,maiz
890,Chiapas,4,2005,D1,47.4,25.489592451609692,32.742286851079946,18.23689805213944,45405,31311,14094,frijol
891,Chiapas,4,2005,D1,47.4,25.489592451609692,32.742286851079946,18.23689805213944,100,75,25,trigo
892,Chiapas,4,2006,NPS,49.2,27.11109051428389,34.61191820079835,19.610262827769425,96682,41082,55600,maiz
893,Chiapas,4,2006,NPS,49.2,27.11109051428389,34.61191820079835,19.610262827769425,45078,36043,9035,frijol
894,Chiapas,4,2006,NPS,49.2,27.11109051428389,34.61191820079835,19.610262827769425,100,60,40,trigo
895,Chiapas,4,2007,D2,58.5,27.61439334254581,34.778122941026986,20.34431301499564,100898,32472,68426,maiz
896,Chiapas,4,2007,D2,58.5,27.61439334254581,34.778122941026986,20.34431301499564,45124,40206,4918,frijol
897,Chiapas,4,2007,D2,58.5,27.61439334254581,34.778122941026986,20.34431301499564,92,45,47,trigo
898,Chiapas,4,2008,NPS,90.8,26.652267468033266,33.614277948728706,19.702882317941253,102332,39228,63104,maiz
899,Chiapas,4,2008,NPS,90.8,26.652267468033266,33.614277948728706,19.702882317941253,43414,33713,9701,frijol
900,Chiapas,4,2008,NPS,90.8,26.652267468033266,33.614277948728706,19.702882317941253,84,37,47,trigo
