,ENTIDAD,Año,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
1742,TABASCO,2007,ENERO,23.569665720103508,27.34805115517881,19.778660044710254
1743,TAMAULIPAS,2007,ENERO,14.896502298754925,19.8856045672323,9.864891964871626
1744,TLAXCALA,2007,ENERO,12.580926150648967,21.869079109062984,3.5341060437523177
1745,VERACRUZ,2007,ENERO,18.78211801551697,23.02012797998718,14.564429470043104
1746,YUCATÁN,2007,ENERO,24.10917677021704,29.451122630640967,18.669887408467208
1747,ZACATECAS,2007,ENERO,12.421058659608013,20.39745948214542,4.359119268903411
1748,NACIONAL,2007,ENERO,17.092162296419144,23.953425354705445,10.247587710203577
1749,AGUASCALIENTES,2007,FEBRERO,13.65418782561982,23.61618499812944,3.926744114715129
1750,BAJA CALIFORNIA,2007,FEBRERO,13.847235203740102,20.752699020404968,6.978682013003525
1751,BAJA CALIFORNIA SUR,2007,FEBRERO,17.745913763196164,25.2513273624747,10.299321312968654
1752,CAMPECHE,2007,FEBRERO,24.313923361121635,30.133174984737487,18.576813568376068
1753,COAHUILA,2007,FEBRERO,15.131450447987714,22.78625415647155,7.499115275084085
1754,COLIMA,2007,FEBRERO,24.27678798474253,32.20389795389796,16.375273800273803
1755,CHIAPAS,2007,FEBRERO,24.320626837987177,31.503093121060353,17.16838965988249
1756,CHIHUAHUA,2007,FEBRERO,11.637788289805293,21.29548597975181,2.0774753023553556
1757,CIUDAD DE MÉXICO,2007,FEBRERO,16.00924013725738,23.32696377696378,8.750807895807895
1758,DURANGO,2007,FEBRERO,12.849448104051875,22.81267424123734,2.9391151215541473
1759,GUANAJUATO,2007,FEBRERO,16.31761467011084,25.09603845228845,7.5827417132530766
1760,GUERRERO,2007,FEBRERO,25.39839500824351,33.16138373461452,17.998618269597415
1761,HIDALGO,2007,FEBRERO,15.9322490716773,23.847827393065486,8.066206562397038
1762,JALISCO,2007,FEBRERO,18.280391327713467,27.741800253706447,8.804629148788614
1763,ESTADO DE MÉXICO,2007,FEBRERO,13.27936720680531,22.49775007549201,4.107594282957185
1764,MICHOACÁN,2007,FEBRERO,17.973631627295436,27.185589583215002,8.77654506578211
1765,MORELOS,2007,FEBRERO,21.37687527792748,30.980303182537835,11.896487003167834
1766,NAYARIT,2007,FEBRERO,22.67458459948136,32.13143897875356,13.236794854761605
1767,NUEVO LEÓN,2007,FEBRERO,15.739850606675368,23.31360531454177,8.200713673171869
1768,OAXACA,2007,FEBRERO,23.12449435989765,29.497717609550946,16.79478813367702
1769,PUEBLA,2007,FEBRERO,16.285903636425417,24.422866314971575,8.196805943230428
1770,QUERÉTARO,2007,FEBRERO,16.791160184969105,24.727687996735394,8.9338976766636
1771,QUINTANA ROO,2007,FEBRERO,25.65265962227803,30.131672188106016,21.30975743075008
1772,SAN LUIS POTOSÍ,2007,FEBRERO,18.253176091165418,25.747996492044113,10.672956761051998
1773,SINALOA,2007,FEBRERO,19.91542020728107,29.030699677473137,10.818970653374228
1774,SONORA,2007,FEBRERO,14.85404287326899,24.362700276398385,5.3930078929007506
1775,TABASCO,2007,FEBRERO,24.49385195376253,29.21470714917869,19.846711956299487
1776,TAMAULIPAS,2007,FEBRERO,18.069359490891426,24.14744437320477,12.02273640037629
1777,TLAXCALA,2007,FEBRERO,13.025536431326932,22.472215438882106,3.9141534391534396
1778,VERACRUZ,2007,FEBRERO,19.85682176377466,25.098601955325275,14.68275277499318
1779,YUCATÁN,2007,FEBRERO,24.370479373814053,30.35114871642922,18.400112916817715
1780,ZACATECAS,2007,FEBRERO,13.171671184253654,23.31143687529136,3.0369596019905614
1781,NACIONAL,2007,FEBRERO,18.394504328892147,26.317324613341732,10.54017750684927
1782,AGUASCALIENTES,2007,MARZO,17.2006562745412,28.169752303581564,6.423530973002608
1783,BAJA CALIFORNIA,2007,MARZO,17.179465556379768,24.873228999800293,9.522858320219544
1784,BAJA CALIFORNIA SUR,2007,MARZO,20.41800284697397,28.77460216595,12.143145489516458
1785,CAMPECHE,2007,MARZO,25.884951664598837,32.35995916046319,19.40994416873449
1786,COAHUILA,2007,MARZO,19.640471255079728,26.975065805198224,12.319861344535498
1787,COLIMA,2007,MARZO,25.625620194975035,33.920348647768,17.373810258784793
1788,CHIAPAS,2007,MARZO,25.66709231757794,33.08766324788164,18.27312197724899
1789,CHIHUAHUA,2007,MARZO,16.521610963989033,26.861200260595236,6.285754003116155
1790,CIUDAD DE MÉXICO,2007,MARZO,17.55804026997012,24.96987347639953,10.235338532435309
1791,DURANGO,2007,MARZO,16.500910842551548,27.05548771503253,6.009582149165763
1792,GUANAJUATO,2007,MARZO,19.007001905777216,28.472043243527217,9.570751303903634
1793,GUERRERO,2007,MARZO,26.784576184746665,35.140799952507415,18.454894848941372
1794,HIDALGO,2007,MARZO,17.68376571673428,26.06074744221296,9.534110602041634
1795,JALISCO,2007,MARZO,21.283072854908266,30.807087826904528,11.752991221282342
1796,ESTADO DE MÉXICO,2007,MARZO,14.405452146708255,23.460660006983073,5.572006036794299
1797,MICHOACÁN,2007,MARZO,20.331251165899662,30.14143334461401,10.78261335364022
1798,MORELOS,2007,MARZO,23.623523866167876,33.26995240665767,14.413919865158993
1799,NAYARIT,2007,MARZO,24.52927095138034,35.512720434093225,13.72539034741208
1800,NUEVO LEÓN,2007,MARZO,20.132917558787554,27.487025220965663,12.814954223089321
1801,OAXACA,2007,MARZO,25.480806308532713,32.56933742502608,18.38946333932893
1802,PUEBLA,2007,MARZO,17.78918278632901,26.44191768188308,9.212748494626382
1803,QUERÉTARO,2007,MARZO,17.362820512820512,24.892307692307686,9.833333333333334
1804,QUINTANA ROO,2007,MARZO,25.35181838692283,30.402853827773185,20.347018277948067
1805,SAN LUIS POTOSÍ,2007,MARZO,21.625220623049607,30.483088658956614,12.793500020171445
1806,SINALOA,2007,MARZO,22.08281523955711,32.39852370948927,11.80252985185939
1807,SONORA,2007,MARZO,19.401287739613966,30.001689818927897,8.916978431801228
1808,TABASCO,2007,MARZO,25.87226490700817,31.30401565638663,20.46319087722314
1809,TAMAULIPAS,2007,MARZO,22.431946814592116,28.550031073473214,16.330698295276935
1810,TLAXCALA,2007,MARZO,14.57754377718058,25.275984870812458,4.205128205128206
1811,VERACRUZ,2007,MARZO,22.42810381810799,28.05818079152479,16.815072319295904
1812,YUCATÁN,2007,MARZO,25.103125351290362,31.98978937255959,18.324716186166025
1813,ZACATECAS,2007,MARZO,16.479010420344814,27.29499675868709,5.85902194065691
1814,NACIONAL,2007,MARZO,20.811362538221783,29.28319903121698,12.434749330994983
1815,AGUASCALIENTES,2007,ABRIL,18.649189259001744,29.19765294703076,8.235846144418943
1816,BAJA CALIFORNIA,2007,ABRIL,17.2289370608317,24.24803812793845,10.150415290602988
1817,BAJA CALIFORNIA SUR,2007,ABRIL,20.75889594378215,28.350531118938388,13.248391476677485
1818,CAMPECHE,2007,ABRIL,28.13680424755143,35.17906018857839,20.979097627875415
1819,COAHUILA,2007,ABRIL,21.319568335263984,28.57522701518594,14.039132376668807
1820,COLIMA,2007,ABRIL,26.07000976296431,34.296692687899586,17.87008904888215
1821,CHIAPAS,2007,ABRIL,27.614393342545814,34.778122941026986,20.344313014995638
1822,CHIHUAHUA,2007,ABRIL,18.448349720141444,28.330579148769615,8.300546779709183
1823,CIUDAD DE MÉXICO,2007,ABRIL,18.87172680111854,25.461010020630706,12.25556895722413
1824,DURANGO,2007,ABRIL,18.609137011277184,28.8077836684155,8.353520915051147
1825,GUANAJUATO,2007,ABRIL,21.231544512416985,30.206866537567613,12.187381515125447
1826,GUERRERO,2007,ABRIL,27.899257622605845,36.14829915534656,19.663374697655055
1827,HIDALGO,2007,ABRIL,19.872132184581112,27.80878087429812,12.081739142083972
1828,JALISCO,2007,ABRIL,22.47826006154824,31.493469672440565,13.539191401348464
1829,ESTADO DE MÉXICO,2007,ABRIL,16.197584726890828,24.486748860808063,7.723164367002309
1830,MICHOACÁN,2007,ABRIL,21.978545586905618,31.27840597629686,12.757962980560016
1831,MORELOS,2007,ABRIL,24.728163823369187,33.24347521536581,16.132617657678512
1832,NAYARIT,2007,ABRIL,26.09555973602475,36.309635416420406,15.553315217752603
1833,NUEVO LEÓN,2007,ABRIL,21.989900246379037,29.001740712164544,14.924744114790599
1834,OAXACA,2007,ABRIL,27.12939266867034,33.67187282248119,20.524506958558682
1835,PUEBLA,2007,ABRIL,19.46857088351401,27.68986638428424,11.282863444899466
1836,QUERÉTARO,2007,ABRIL,21.934724782117478,29.83312754183995,13.997913639937634
1837,QUINTANA ROO,2007,ABRIL,27.002817487952584,31.975393772893767,21.84296857463524
1838,SAN LUIS POTOSÍ,2007,ABRIL,23.66708146553696,31.12946002262254,16.218809352910984
1839,SINALOA,2007,ABRIL,23.61442305788299,33.555035930477004,13.680727745274039
1840,SONORA,2007,ABRIL,21.84136238816918,30.850682830737572,12.740340317935871
1841,TABASCO,2007,ABRIL,28.392252212001896,34.43131906325567,22.150381499260902
1842,TAMAULIPAS,2007,ABRIL,24.279212511960733,30.536328063769634,17.95176924554052
1843,TLAXCALA,2007,ABRIL,15.954904720161267,25.411209459372877,6.516051564165007
1844,VERACRUZ,2007,ABRIL,24.43219501335271,30.321531004577086,18.56706189454234
1845,YUCATÁN,2007,ABRIL,27.625458198326363,35.36709626906448,19.831705469264406
1846,ZACATECAS,2007,ABRIL,18.137715698528144,28.271239117868245,7.950298980046697
1847,NACIONAL,2007,ABRIL,22.551814721042955,30.632696330261474,14.424869106658582
1848,AGUASCALIENTES,2007,MAYO,21.169937735307972,31.616170062252404,10.913177702320315
1849,BAJA CALIFORNIA,2007,MAYO,20.272438909816408,27.20987173577918,13.335006083853635
1850,BAJA CALIFORNIA SUR,2007,MAYO,23.216283589745498,31.279465257212195,15.071702804703637
1851,CAMPECHE,2007,MAYO,28.945518126274827,35.93459581413211,21.972108294930877
1852,COAHUILA,2007,MAYO,24.45900348656497,31.21832335752247,17.7080017862011
1853,COLIMA,2007,MAYO,27.13513422061809,34.79261222648319,19.477656214752987
1854,CHIAPAS,2007,MAYO,27.922331410362148,34.577300837054686,21.259827976868756
1855,CHIHUAHUA,2007,MAYO,21.786795925486544,31.906384009710326,11.651467235906246
1856,CIUDAD DE MÉXICO,2007,MAYO,19.421213645673323,25.895216589861757,12.947210701484897
1857,DURANGO,2007,MAYO,20.83907709336723,30.800011117052108,10.903231091820016
1858,GUANAJUATO,2007,MAYO,22.735405293930825,31.39611868514875,14.079668524571462
1859,GUERRERO,2007,MAYO,28.8906854945099,36.45485476393005,21.342172402887744
1860,HIDALGO,2007,MAYO,21.146176363186928,28.75646522698246,13.535887499391391
1861,JALISCO,2007,MAYO,24.252695921033414,32.43579274644565,15.998831140659806
1862,ESTADO DE MÉXICO,2007,MAYO,16.887642155378966,24.571775719487217,9.059377355549474
1863,MICHOACÁN,2007,MAYO,23.271815769575138,31.710851393263578,14.878391332106983
1864,MORELOS,2007,MAYO,24.991052105693228,33.213620833377426,16.836874579263817
1865,NAYARIT,2007,MAYO,27.809534613473772,37.9751206405855,17.64394858636205
1866,NUEVO LEÓN,2007,MAYO,24.896809001178863,31.04262228546644,18.733126977615065
1867,OAXACA,2007,MAYO,28.18695821860494,34.49083223234604,21.856597448294018
1868,PUEBLA,2007,MAYO,20.130112886764376,27.928256711880042,12.37613686046821
1869,QUERÉTARO,2007,MAYO,22.264863549443323,29.83165229904902,14.447865628545934
1870,QUINTANA ROO,2007,MAYO,27.792773735413803,33.03676026985025,22.548787200977355
1871,SAN LUIS POTOSÍ,2007,MAYO,26.005175613914243,33.03835663204933,18.96094575499056
1872,SINALOA,2007,MAYO,26.264091288948794,36.268511969431145,16.203298846705966
1873,SONORA,2007,MAYO,25.473159364664525,35.760012474198405,15.150909296412276
1874,TABASCO,2007,MAYO,29.281393320732057,35.57942039710259,22.95644085014856
1875,TAMAULIPAS,2007,MAYO,27.541395772771597,33.3416931406106,21.74221476309822
1876,TLAXCALA,2007,MAYO,16.408878116386415,25.33249197304753,7.780258265928763
1877,VERACRUZ,2007,MAYO,25.974876129198012,31.77765641955115,20.205185783520808
1878,YUCATÁN,2007,MAYO,28.585321741126208,35.74204101221264,21.361423705214836
1879,ZACATECAS,2007,MAYO,20.543238415313986,30.482230372408598,10.525335218631662
1880,NACIONAL,2007,MAYO,24.203180906701885,32.043659037671404,16.358220872318356
1881,AGUASCALIENTES,2007,JUNIO,21.556774102183354,29.597132275132275,13.634988505747126
1882,BAJA CALIFORNIA,2007,JUNIO,23.68112187909749,31.78101705653021,15.827533662587845
1883,BAJA CALIFORNIA SUR,2007,JUNIO,26.50014855676928,33.950583427732134,19.064537650086926
1884,CAMPECHE,2007,JUNIO,29.021139970891923,35.41191345503719,22.64346855983773
1885,COAHUILA,2007,JUNIO,27.167898543567457,33.86872336492572,20.445698941353108
1886,COLIMA,2007,JUNIO,28.9535962534371,34.7807360642686,23.152923439660835
1887,CHIAPAS,2007,JUNIO,26.723676394915188,32.710954010052646,20.705403352868494
1888,CHIHUAHUA,2007,JUNIO,25.136290847686,33.89172388407175,16.382776496098003
1889,CIUDAD DE MÉXICO,2007,JUNIO,19.601505785453714,25.911773809523805,13.32385343822844
1890,DURANGO,2007,JUNIO,22.883542331393947,30.96387930308944,14.837966099702756
1891,GUANAJUATO,2007,JUNIO,22.035195554787556,29.425292638521178,14.662167577120249
1892,GUERRERO,2007,JUNIO,27.69550362976407,34.502816091954024,20.88819116757411
1893,HIDALGO,2007,JUNIO,20.89352774540314,28.06833004399814,13.741702092075654
1894,JALISCO,2007,JUNIO,24.218850119283033,30.688694913159157,17.767368155115246
1895,ESTADO DE MÉXICO,2007,JUNIO,16.228616740605947,23.792420312996484,8.773248151977665
1896,MICHOACÁN,2007,JUNIO,22.947250249147483,29.982100617518586,15.91889973770042
1897,MORELOS,2007,JUNIO,23.95726730139969,30.841105627310565,17.096004497751125
1898,NAYARIT,2007,JUNIO,29.533786365578575,36.52551831310452,22.634306855271998
1899,NUEVO LEÓN,2007,JUNIO,27.273888124116485,33.92230768301836,20.680701392349672
1900,OAXACA,2007,JUNIO,27.85145777203187,33.72791037308065,21.985452240808954
1901,PUEBLA,2007,JUNIO,20.052444029078707,27.35480087388133,12.762076895007926
1902,QUERÉTARO,2007,JUNIO,21.850296219171742,29.072169720212525,14.71101872549476
1903,QUINTANA ROO,2007,JUNIO,28.65619047619047,33.30839682539683,24.003984126984125
1904,SAN LUIS POTOSÍ,2007,JUNIO,26.656503486617297,33.436904399878536,19.88078435478616
1905,SINALOA,2007,JUNIO,30.043225892098764,37.18670961459212,22.924830285632485
1906,SONORA,2007,JUNIO,29.69514535879602,38.76942430769571,20.58946340590481
1907,TABASCO,2007,JUNIO,29.490266784275754,35.665322211836695,23.315211356714812
1908,TAMAULIPAS,2007,JUNIO,29.121205596782662,35.02807783251231,23.21477053176708
1909,TLAXCALA,2007,JUNIO,16.958979474548443,25.419585385878495,8.533349753694582
1910,VERACRUZ,2007,JUNIO,26.26582779108677,32.24720540335728,20.299172498994643
1911,YUCATÁN,2007,JUNIO,28.857109123183317,35.276073367373364,22.480544549824074
1912,ZACATECAS,2007,JUNIO,20.615091384256374,28.299066221821107,13.023770864836893
1913,NACIONAL,2007,JUNIO,25.6,33.3,18.9
1914,AGUASCALIENTES,2007,JULIO,20.02855701433619,26.963972369634803,13.452546032748039
1915,BAJA CALIFORNIA,2007,JULIO,26.863412163287293,33.253670736670735,20.688103378103378
1916,BAJA CALIFORNIA SUR,2007,JULIO,28.37010166522265,34.960536925915214,22.04954113702686
1917,CAMPECHE,2007,JULIO,28.928784630608316,35.684661658828,22.409926087735414
1918,COAHUILA,2007,JULIO,26.151628312050924,32.21357154260173,20.291118998705336
1919,COLIMA,2007,JULIO,28.325032813034877,34.05133394383394,22.851785714285715
1920,CHIAPAS,2007,JULIO,26.296252879273027,32.55513797459354,20.269080209681153
1921,CHIHUAHUA,2007,JULIO,24.080605698959396,31.514593083109283,16.866765298577587
1922,CIUDAD DE MÉXICO,2007,JULIO,18.648677763705816,24.604184055408197,13.002916311445047
1923,DURANGO,2007,JULIO,22.026874738378563,29.09331036578886,15.164846695280387
1924,GUANAJUATO,2007,JULIO,20.87274821023712,27.515510724067752,14.435381467102621
1925,GUERRERO,2007,JULIO,26.531032220645262,33.19400358318821,20.14961696558379
1926,HIDALGO,2007,JULIO,20.342497226324195,26.764930304127272,14.15019199793141
1927,JALISCO,2007,JULIO,22.787153386559105,28.590676137478123,17.20834403658144
1928,ESTADO DE MÉXICO,2007,JULIO,16.230954315580174,22.720002787042603,9.917086400007438
1929,MICHOACÁN,2007,JULIO,21.792656436835927,28.379529142113192,15.467787760638199
1930,MORELOS,2007,JULIO,22.003819611751805,28.27964416173968,16.00957017118588
1931,NAYARIT,2007,JULIO,28.459253663985407,34.90109413232229,22.246182951813203
1932,NUEVO LEÓN,2007,JULIO,26.50560838595451,32.33928588165431,20.825048083645253
1933,OAXACA,2007,JULIO,26.540244626114735,32.330004278996036,20.95772380875234
1934,PUEBLA,2007,JULIO,19.364947101295215,26.33672868898679,12.656677163819515
1935,QUERÉTARO,2007,JULIO,19.839937879284854,26.65127867878479,13.255706275203655
1936,QUINTANA ROO,2007,JULIO,29.421847329025592,34.158593073593075,24.82468364968365
1937,SAN LUIS POTOSÍ,2007,JULIO,26.11490841599622,32.50688137915725,19.912763104035925
1938,SINALOA,2007,JULIO,29.968365334327935,36.446292280897545,23.698168644547952
1939,SONORA,2007,JULIO,29.75889544011171,36.87155379980659,22.943051420534758
1940,TABASCO,2007,JULIO,29.427537143080713,35.82812870862471,23.270068956018402
1941,TAMAULIPAS,2007,JULIO,28.57568503449807,34.04333579567147,23.242746778724964
1942,TLAXCALA,2007,JULIO,16.148091917653034,23.895168997668996,8.930122427859496
1943,VERACRUZ,2007,JULIO,25.402950318110356,31.332903412217885,19.70599425511498
1944,YUCATÁN,2007,JULIO,28.732271527388203,35.31165147444986,22.384103610740418
1945,ZACATECAS,2007,JULIO,18.836568632245033,25.297296875543456,12.547222398230508
1946,NACIONAL,2007,JULIO,24.9,32.1,19.3
1947,AGUASCALIENTES,2007,AGOSTO,19.96195515648434,27.304036187647807,12.839027854493807
1948,BAJA CALIFORNIA,2007,AGOSTO,28.053261700109566,34.94586504363397,21.343737600896524
1949,BAJA CALIFORNIA SUR,2007,AGOSTO,29.47855310141988,35.750056202311946,23.385922575189813
1950,CAMPECHE,2007,AGOSTO,28.049369676309766,34.00950330264732,22.293434753211628
1951,COAHUILA,2007,AGOSTO,27.15711337566633,33.85891125052044,20.707433230881506
1952,COLIMA,2007,AGOSTO,27.443939561106195,32.57364019490677,22.45127520136804
1953,CHIAPAS,2007,AGOSTO,25.825847990766533,31.444835099131552,20.39575326008579
1954,CHIHUAHUA,2007,AGOSTO,24.182678607273022,31.51378027256857,17.103472729084114
1955,CIUDAD DE MÉXICO,2007,AGOSTO,18.486724991928345,23.91525634008393,13.20478835978836
1956,DURANGO,2007,AGOSTO,21.822520418294317,28.94178680217713,14.962886554171897
1957,GUANAJUATO,2007,AGOSTO,20.464135898867642,27.110109790464968,13.9869146384905
1958,GUERRERO,2007,AGOSTO,25.95332683864219,32.13384924079314,19.981081799325906
1959,HIDALGO,2007,AGOSTO,19.544575895063005,25.759508491455335,13.486786474487623
1960,JALISCO,2007,AGOSTO,22.604584979918563,28.274425711144765,17.173330291115978
1961,ESTADO DE MÉXICO,2007,AGOSTO,15.954296776671953,22.285334241822863,9.793871489299297
1962,MICHOACÁN,2007,AGOSTO,21.355358698655518,27.679402381000823,15.23388526104188
1963,MORELOS,2007,AGOSTO,22.92430002869566,29.233556289226613,16.83301786003435
1964,NAYARIT,2007,AGOSTO,28.01291084908689,33.7354587836406,22.481821242730334
1965,NUEVO LEÓN,2007,AGOSTO,27.28580797936238,33.52814269690388,21.278841292570537
1966,OAXACA,2007,AGOSTO,26.64660367205121,31.932395706145705,21.532825309611024
1967,PUEBLA,2007,AGOSTO,18.872226204003184,25.670538570639383,12.268522320262834
1968,QUERÉTARO,2007,AGOSTO,20.107915537592927,26.35245143498477,14.035399052799054
1969,QUINTANA ROO,2007,AGOSTO,29.09679981863775,34.14717517658404,24.22764446008288
1970,SAN LUIS POTOSÍ,2007,AGOSTO,25.981541795761764,32.337141944900566,19.840978992646534
1971,SINALOA,2007,AGOSTO,29.50833770071798,35.66975877991787,23.518709679211
1972,SONORA,2007,AGOSTO,29.06194767559958,35.88338912687091,22.463000650899357
1973,TABASCO,2007,AGOSTO,28.060736665632867,33.24963766444007,23.051609107534144
1974,TAMAULIPAS,2007,AGOSTO,28.746357992332104,34.45916117752502,23.237107670654467
1975,TLAXCALA,2007,AGOSTO,15.631532067653028,23.159954958036852,8.348850574712644
1976,VERACRUZ,2007,AGOSTO,25.489363865903965,30.838394692571935,20.313203560002655
1977,YUCATÁN,2007,AGOSTO,28.038865608820053,33.861405897797574,22.39124846901362
1978,ZACATECAS,2007,AGOSTO,18.93191953106266,25.93153150610344,12.160048672981516
1979,NACIONAL,2007,AGOSTO,25.563236879368734,31.948334121988374,19.39141465640274
1980,AGUASCALIENTES,2007,SEPTIEMBRE,19.604976536921818,27.397578492529828,11.945446911444872
1981,BAJA CALIFORNIA,2007,SEPTIEMBRE,24.636784326516054,31.66713297196203,17.40673426103901
1982,BAJA CALIFORNIA SUR,2007,SEPTIEMBRE,28.215430409906766,34.218814457912686,22.226163747648428
1983,CAMPECHE,2007,SEPTIEMBRE,27.77895722420434,33.403322017519656,22.154592430889032
1984,COAHUILA,2007,SEPTIEMBRE,25.707559312538777,31.84702317262344,19.554405466050227
1985,COLIMA,2007,SEPTIEMBRE,27.380674899781713,32.52414667452599,22.25699451251175
1986,CHIAPAS,2007,SEPTIEMBRE,25.70898944861535,31.079940961439302,20.333025220860844
1987,CHIHUAHUA,2007,SEPTIEMBRE,22.973824750438787,30.170813321418592,15.772338178269619
1988,CIUDAD DE MÉXICO,2007,SEPTIEMBRE,17.104129140414486,23.521955996150716,10.686302284678254
1989,DURANGO,2007,SEPTIEMBRE,20.974910876950624,28.168420395049136,13.776101316927598
1990,GUANAJUATO,2007,SEPTIEMBRE,20.069065132208166,26.87214519192534,13.272772376320672
1991,GUERRERO,2007,SEPTIEMBRE,25.786339479873174,31.66982296893023,19.93357083591911
1992,HIDALGO,2007,SEPTIEMBRE,18.305337123424035,24.72513129052299,11.885542956325091
1993,JALISCO,2007,SEPTIEMBRE,22.3665566021286,28.163627304796425,16.555480695142027
1994,ESTADO DE MÉXICO,2007,SEPTIEMBRE,15.507831006790607,21.817202762033794,9.18114153469124
1995,MICHOACÁN,2007,SEPTIEMBRE,20.98133836101486,27.517150282501866,14.52798950568633
1996,MORELOS,2007,SEPTIEMBRE,22.30587625094166,28.593597958468923,16.063128093338573
1997,NAYARIT,2007,SEPTIEMBRE,27.571464056026716,33.03461119680329,22.15118323103312
1998,NUEVO LEÓN,2007,SEPTIEMBRE,25.874255220258657,31.724826966173488,19.971813789205914
1999,OAXACA,2007,SEPTIEMBRE,26.772770562288393,32.0790977191238,21.498247909658126
2000,PUEBLA,2007,SEPTIEMBRE,18.65401618908708,25.244987072555837,12.077788717072126
2001,QUERÉTARO,2007,SEPTIEMBRE,19.735054810450674,25.86176723784874,13.644001615312197
2002,QUINTANA ROO,2007,SEPTIEMBRE,28.60445260885524,33.31633796907157,23.86605748764639
2003,SAN LUIS POTOSÍ,2007,SEPTIEMBRE,24.615541432727888,30.476086235729973,18.682586616528084
2004,SINALOA,2007,SEPTIEMBRE,28.686789330693465,34.29338590917575,23.10178320369006
2005,SONORA,2007,SEPTIEMBRE,27.733843363454408,34.36674045386867,21.039267286371572
2006,TABASCO,2007,SEPTIEMBRE,27.802064239664723,32.64356847552743,22.910848534863028
2007,TAMAULIPAS,2007,SEPTIEMBRE,27.636260767536932,32.965312355712015,22.29304692621481
2008,TLAXCALA,2007,SEPTIEMBRE,15.49906630758561,23.06659724162685,7.874816774439207
2009,VERACRUZ,2007,SEPTIEMBRE,25.028975127320813,29.93349303041317,20.14210243155064
2010,YUCATÁN,2007,SEPTIEMBRE,27.796694382634282,33.28786170108247,22.250980445162824
2011,ZACATECAS,2007,SEPTIEMBRE,18.91978587497581,26.270015012777538,11.346531036877836
2012,NACIONAL,2007,SEPTIEMBRE,24.5,30.7,18.3
2013,AGUASCALIENTES,2007,OCTUBRE,18.463425588127638,27.488878139379636,9.756268703504428
2014,BAJA CALIFORNIA,2007,OCTUBRE,21.223065458814986,28.753018368334462,13.814756310280455
2015,BAJA CALIFORNIA SUR,2007,OCTUBRE,25.539380132493907,32.707499523392705,18.454017184933743
2016,CAMPECHE,2007,OCTUBRE,26.45479779732114,31.657846229940958,21.254630895670996
2017,COAHUILA,2007,OCTUBRE,22.871658537913547,30.532379417353894,15.489960570968506
2018,COLIMA,2007,OCTUBRE,25.714382498618214,32.65442372277745,18.732455621301774
2019,CHIAPAS,2007,OCTUBRE,24.62090399696214,29.563283160242715,19.70623952507043
2020,CHIHUAHUA,2007,OCTUBRE,19.482531847961074,28.83056195258131,10.336312613265564
2021,CIUDAD DE MÉXICO,2007,OCTUBRE,16.183396371593993,21.965460739690883,10.558259024527459
2022,DURANGO,2007,OCTUBRE,17.944070644849504,27.363199904197845,8.770917251548529
2023,GUANAJUATO,2007,OCTUBRE,18.560477615984315,26.539429518767477,10.770524337145988
2024,GUERRERO,2007,OCTUBRE,25.484825132616745,31.807266788178822,19.27015351648734
2025,HIDALGO,2007,OCTUBRE,16.781971728709575,23.514350911208982,10.220837937427946
2026,JALISCO,2007,OCTUBRE,21.45825775395869,28.439708407891562,14.779562821672803
2027,ESTADO DE MÉXICO,2007,OCTUBRE,12.717111926325117,20.15853367192591,5.392429050090594
2028,MICHOACÁN,2007,OCTUBRE,20.25706851916285,27.76080709640779,12.907322265613331
2029,MORELOS,2007,OCTUBRE,21.33722575589278,28.4992257615661,14.391610238884406
2030,NAYARIT,2007,OCTUBRE,27.69537239396318,34.59524286813909,21.07030188867479
2031,NUEVO LEÓN,2007,OCTUBRE,23.350151652602413,30.659097830864713,16.30173798704837
2032,OAXACA,2007,OCTUBRE,25.23952459418684,30.629125046729126,19.96977932761803
2033,PUEBLA,2007,OCTUBRE,17.46803794653385,24.486539346098446,10.539879835985792
2034,QUERÉTARO,2007,OCTUBRE,17.459617855918324,24.647859612752864,10.330049356387386
2035,QUINTANA ROO,2007,OCTUBRE,27.512255153669344,32.087546586931154,22.968369137894282
2036,SAN LUIS POTOSÍ,2007,OCTUBRE,22.710365118135602,29.93058203706555,15.733249420646587
2037,SINALOA,2007,OCTUBRE,27.343799589242565,35.746578276942024,19.082324755014277
2038,SONORA,2007,OCTUBRE,23.992158017402122,33.666812743791816,14.497069536480613
2039,TABASCO,2007,OCTUBRE,25.846597856327612,30.073336670284085,21.658004899856515
2040,TAMAULIPAS,2007,OCTUBRE,24.91750557232064,31.366615213799378,18.722802159098645
2041,TLAXCALA,2007,OCTUBRE,14.874467874734233,23.354210831533656,6.721629203013012
2042,VERACRUZ,2007,OCTUBRE,23.151705694358437,28.398704432904,17.969477247120345
2043,YUCATÁN,2007,OCTUBRE,26.59212383270735,31.91357341553951,21.307352972640867
2044,ZACATECAS,2007,OCTUBRE,16.882935115464555,25.818299971013808,8.234748454842437
2045,NACIONAL,2007,OCTUBRE,21.4,29.8,15.1
2046,AGUASCALIENTES,2007,NOVIEMBRE,14.909140984290493,25.33654475368552,4.710601068032826
2047,BAJA CALIFORNIA,2007,NOVIEMBRE,18.29884845018501,25.320975924250035,11.502640363682797
2048,BAJA CALIFORNIA SUR,2007,NOVIEMBRE,21.749118283492024,28.682070778801375,14.8975714375971
2049,CAMPECHE,2007,NOVIEMBRE,24.22636931551656,29.829192422126177,18.80521580635706
