Fecha,ENTIDAD,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
2003-03-01,CAMPECHE,26.615165770609323,34.36677867383512,18.86355286738351
2003-03-01,COAHUILA,18.197916666666668,27.717002688172045,8.678830645161291
2003-03-01,COLIMA,24.17661290322581,33.018279569892485,15.33494623655914
2003-03-01,CHIAPAS,24.64296909191369,32.292520435550216,16.993417748277174
2003-03-01,CHIHUAHUA,14.387068304707913,23.66882618542592,5.105310423989909
2003-03-01,CIUDAD DE MÉXICO,16.862567204301072,25.43346774193548,8.291666666666666
2003-03-01,DURANGO,15.031944782648626,25.07385358639381,4.990035978903438
2003-03-01,GUANAJUATO,18.08414590021669,27.989626519769878,8.178665280663505
2003-03-01,GUERRERO,24.635035818564873,32.82649117237133,16.443580464758412
2003-03-01,HIDALGO,17.389379184418747,26.814972611077298,7.963785757760193
